sivun_id;Kieli;Nimi valikossa;Kuvaus;URL;Dokumentin ID;Dokumentin nimi
ee7c5908-9b2e-4a06-a436-c349429f12fa;tr;Kira sözleşmesi;;tr/finlandiya-da-ya-am/ikamet/kiral-k-konut/kira-sozle-mesi;2594;Vuokrasopimus 101 (tr)
e319a48c-bbaf-4048-a086-48f01f0e4803;ar;شراء المسكن;;ar/living-in-finland/housing/owner-occupied-housing;1519;Oma asunto 101 (ar)
e319a48c-bbaf-4048-a086-48f01f0e4803;sv;Köpa bostad;;sv/livet-i-finland/boende/agarbostad;1520;Oma asunto 101 (sv)
e319a48c-bbaf-4048-a086-48f01f0e4803;fa;خرید خانه;;fa/living-in-finland/housing/owner-occupied-housing;1521;Oma asunto 101 (fa)
e319a48c-bbaf-4048-a086-48f01f0e4803;zh;购买住房;;zh/living-in-finland/housing/owner-occupied-housing;1523;Oma asunto 101 (zh)
e319a48c-bbaf-4048-a086-48f01f0e4803;ru;Покупка квартиры;;ru/living-in-finland/housing/owner-occupied-housing;1525;Oma asunto 101 (ru)
e319a48c-bbaf-4048-a086-48f01f0e4803;et;Korteri ostmine;;et/elu-soomes/eluase-ja-elamine/oma-korter;;
e319a48c-bbaf-4048-a086-48f01f0e4803;fr;Acheter un appartement;;fr/vie-en-finlande/logement/logement-en-propri-t;1527;Oma asunto 101 (fr)
e319a48c-bbaf-4048-a086-48f01f0e4803;so;Guri iibsasho;;so/nolosha-finland/deganaaanshaha/guri-si-gaar-ah-loo-leeyahay;1529;Oma asunto 101 (so)
e319a48c-bbaf-4048-a086-48f01f0e4803;es;Comprar una vivienda;;es/vida-en-finlandia/vivienda/vivienda-en-propiedad;1530;Oma asunto 101 (es)
e319a48c-bbaf-4048-a086-48f01f0e4803;tr;Daire satın almak;;tr/finlandiya-da-ya-am/ikamet/m-lk-konut;1531;Oma asunto 101 (tr)
22d5157d-64e2-4d36-b9c3-52e9d0fc97f1;ar;سكن الطالب;;ar/living-in-finland/housing/rental-dwelling/student-housing;2596;Opiskelijan asuminen 101 (ar)
22d5157d-64e2-4d36-b9c3-52e9d0fc97f1;sv;Boende för studerande;;sv/livet-i-finland/boende/hyresbostad/boende-for-studerande;2597;Opiskelijan asuminen 101 (sv)
22d5157d-64e2-4d36-b9c3-52e9d0fc97f1;fa;سکونت دانشجویان;;fa/living-in-finland/housing/rental-dwelling/student-housing;2598;Opiskelijan asuminen 101 (fa)
22d5157d-64e2-4d36-b9c3-52e9d0fc97f1;zh;学生住宿;;zh/living-in-finland/housing/rental-dwelling/student-housing;2600;Opiskelijan asuminen 101 (zh)
22d5157d-64e2-4d36-b9c3-52e9d0fc97f1;ru;Студенческая квартира;;ru/living-in-finland/housing/rental-dwelling/student-housing;2602;Opiskelijan asuminen 101 (ru)
22d5157d-64e2-4d36-b9c3-52e9d0fc97f1;et;Õppuri eluase;;et/elu-soomes/eluase-ja-elamine/-rikorter/-ppuri-eluase;2603;Opiskelijan asuminen 101 (et)
22d5157d-64e2-4d36-b9c3-52e9d0fc97f1;fr;Logement de l’étudiant;;fr/vie-en-finlande/logement/location/logement-de-l-tudiant;2604;Opiskelijan asuminen 101 (fr)
22d5157d-64e2-4d36-b9c3-52e9d0fc97f1;so;Degista ardayda;;so/nolosha-finland/deganaaanshaha/guri-kiro/heshiiska-kirada;2606;Opiskelijan asuminen 101 (so)
22d5157d-64e2-4d36-b9c3-52e9d0fc97f1;es;Alojamientos para estudiantes;;es/vida-en-finlandia/vivienda/vivienda-de-alquiler/alojamientos-para-estudiantes;2607;Opiskelijan asuminen 101 (es)
22d5157d-64e2-4d36-b9c3-52e9d0fc97f1;tr;Öğrenci konutları;;tr/finlandiya-da-ya-am/ikamet/kiral-k-konut/o-renci-konutlar;2608;Opiskelijan asuminen 101 (tr)
7e9e747c-e862-4311-a09f-e065edf2e58e;ar;بدل السكن;;ar/living-in-finland/housing/housing-allowance;2134;Asumistuki 101 (ar)
7e9e747c-e862-4311-a09f-e065edf2e58e;sv;Bostadsbidrag;;sv/livet-i-finland/boende/bostadsbidrag;2135;Asumistuki 101 (sv)
7e9e747c-e862-4311-a09f-e065edf2e58e;fa;کمک هزینه مسکن;;fa/living-in-finland/housing/housing-allowance;2136;Asumistuki 101 (fa)
7e9e747c-e862-4311-a09f-e065edf2e58e;zh;住房补贴;;zh/living-in-finland/housing/housing-allowance;2138;Asumistuki 101 (zh)
7e9e747c-e862-4311-a09f-e065edf2e58e;ru;Пособие на жильё;;ru/living-in-finland/housing/housing-allowance;2140;Asumistuki 101 (ru)
7e9e747c-e862-4311-a09f-e065edf2e58e;et;Eluasemetoetus;;et/elu-soomes/eluase-ja-elamine/eluasemetoetus;2141;Asumistuki 101 (et)
7e9e747c-e862-4311-a09f-e065edf2e58e;fr;Aide au logement;;fr/vie-en-finlande/logement/aide-au-logement;2142;Asumistuki 101 (fr)
7e9e747c-e862-4311-a09f-e065edf2e58e;so;Kaalmada ijaarka;;so/nolosha-finland/deganaaanshaha/kaalmada-ijaarka;2144;Asumistuki 101 (so)
7e9e747c-e862-4311-a09f-e065edf2e58e;es;Ayudas para la vivienda;;es/vida-en-finlandia/vivienda/ayudas-para-la-vivienda;2145;Asumistuki 101 (es)
7e9e747c-e862-4311-a09f-e065edf2e58e;tr;Konut yardımı;;tr/finlandiya-da-ya-am/ikamet/konut-yard-m;2146;Asumistuki 101 (tr)
679d8671-85c8-40f3-b2bc-99254da39079;ar;حقوق وواجبات الساكن;;ar/living-in-finland/housing/rights-and-obligations-of-occupants;7855;Asukkaan oikeudet ja velvollisuudet (ar)
679d8671-85c8-40f3-b2bc-99254da39079;sv;Rättigheter och skyldigheter för boende;;sv/livet-i-finland/boende/rattigheter-och-skyldigheter-for-boende;7856;Asukkaan oikeudet ja velvollisuudet (sv)
679d8671-85c8-40f3-b2bc-99254da39079;fa;حقوق و وظایف ساکنین;;fa/living-in-finland/housing/rights-and-obligations-of-occupants;7857;Asukkaan oikeudet ja velvollisuudet (fa)
679d8671-85c8-40f3-b2bc-99254da39079;zh;居民的权利和义务;;zh/living-in-finland/housing/rights-and-obligations-of-occupants;7858;Asukkaan oikeudet ja velvollisuudet (zh)
679d8671-85c8-40f3-b2bc-99254da39079;ru;Права и обязанности жильцов;;ru/living-in-finland/housing/rights-and-obligations-of-occupants;7860;Asukkaan oikeudet ja velvollisuudet (ru)
679d8671-85c8-40f3-b2bc-99254da39079;et;Elaniku õigused ja kohustused;;et/elu-soomes/eluase-ja-elamine/elaniku-oigused-ja-kohustused;7861;Asukkaan oikeudet ja velvollisuudet (et)
679d8671-85c8-40f3-b2bc-99254da39079;fr;Droits et obligations de l’habitant;;fr/vie-en-finlande/logement/droits-et-obligations-de-l-habitant;7862;Asukkaan oikeudet ja velvollisuudet (fr)
679d8671-85c8-40f3-b2bc-99254da39079;so;Xuquuqda iyo waajibaadka deganaha;;so/nolosha-finland/deganaaanshaha/xuquuqda-iyo-waajibaadka-deganaha;7863;Asukkaan oikeudet ja velvollisuudet (so)
679d8671-85c8-40f3-b2bc-99254da39079;es;Derechos y obligaciones como residente de una vivienda;;es/vida-en-finlandia/vivienda/derechos-y-obligaciones-como-residente-de-una-vivienda;7864;Asukkaan oikeudet ja velvollisuudet (es)
679d8671-85c8-40f3-b2bc-99254da39079;tr;Konut sakininin hak ve yükümlülükleri;;tr/finlandiya-da-ya-am/ikamet/konut-sakininin-hak-ve-yukumlulukleri;7865;Asukkaan oikeudet ja velvollisuudet (tr)
f5ccea77-33e5-41c9-9cb4-dba7db231253;ar;أمان المنزل;;ar/living-in-finland/housing/safety-at-home;7786;Kodin turvallisuus (ar)
f5ccea77-33e5-41c9-9cb4-dba7db231253;sv;Säkerhet i hemmet;;sv/livet-i-finland/boende/sakerhet-i-hemmet;7787;Kodin turvallisuus (sv)
f5ccea77-33e5-41c9-9cb4-dba7db231253;fa;توصیه های ایمنی منزل;;fa/living-in-finland/housing/safety-at-home;7788;Kodin turvallisuus (fa)
f5ccea77-33e5-41c9-9cb4-dba7db231253;zh;家庭安全;;zh/living-in-finland/housing/safety-at-home;7789;Kodin turvallisuus (zh)
f5ccea77-33e5-41c9-9cb4-dba7db231253;ru;Безопасность дома;;ru/living-in-finland/housing/safety-at-home;7791;Kodin turvallisuus (ru)
f5ccea77-33e5-41c9-9cb4-dba7db231253;et;Koduohutus;;et/elu-soomes/eluase-ja-elamine/koduohutus;7792;Kodin turvallisuus (et)
f5ccea77-33e5-41c9-9cb4-dba7db231253;fr;La sécurité domestique;;fr/vie-en-finlande/logement/la-s-curit--domestique;7793;Kodin turvallisuus (fr)
f5ccea77-33e5-41c9-9cb4-dba7db231253;so;Nabadgelyada guriga;;so/nolosha-finland/deganaaanshaha/nabadgelyada-guriga;7794;Kodin turvallisuus (so)
f5ccea77-33e5-41c9-9cb4-dba7db231253;es;Seguridad en el hogar;;es/vida-en-finlandia/vivienda/seguridad-en-el-hogar;7795;Kodin turvallisuus (es)
f5ccea77-33e5-41c9-9cb4-dba7db231253;tr;Konut güvenliği;;tr/finlandiya-da-ya-am/ikamet/konut-g-venli-i;7796;Kodin turvallisuus (tr)
5d545074-65d2-4c2d-9060-7eeca6dc8b28;ar;النفايات وإعادة التدوير;;ar/living-in-finland/housing/waste-management-and-recycling;2400;Jätehuolto ja kierrätys 101 (ar)
5d545074-65d2-4c2d-9060-7eeca6dc8b28;sv;Avfall och återvinning;;sv/livet-i-finland/boende/avfallshantering-och-atervinning;2401;Jätehuolto ja kierrätys 101 (sv)
5d545074-65d2-4c2d-9060-7eeca6dc8b28;fa;زباله ها و بازیافت زباله;;fa/living-in-finland/housing/waste-management-and-recycling;2402;Jätehuolto ja kierrätys 101 (fa)
5d545074-65d2-4c2d-9060-7eeca6dc8b28;zh;垃圾和回收利用;;zh/living-in-finland/housing/waste-management-and-recycling;2404;Jätehuolto ja kierrätys 101 (zh)
5d545074-65d2-4c2d-9060-7eeca6dc8b28;ru;Отходы и их переработка;;ru/living-in-finland/housing/waste-management-and-recycling;2406;Jätehuolto ja kierrätys 101 (ru)
5d545074-65d2-4c2d-9060-7eeca6dc8b28;et;Jäätmed ja taaskasutus;;et/elu-soomes/eluase-ja-elamine/jaatmehooldus-ja-taaskasutus;2407;Jätehuolto ja kierrätys 101 (et)
5d545074-65d2-4c2d-9060-7eeca6dc8b28;fr;Déchets et recyclage;;fr/vie-en-finlande/logement/gestion-et-recyclage-des-d-chets;2408;Jätehuolto ja kierrätys 101 (fr)
5d545074-65d2-4c2d-9060-7eeca6dc8b28;so;Qashinka iyo dib u isticmaalidda;;so/nolosha-finland/deganaaanshaha/daryeelka-qashinka-iyo-dib-u-isticmaalida;2410;Jätehuolto ja kierrätys 101 (so)
5d545074-65d2-4c2d-9060-7eeca6dc8b28;es;Residuos y reciclaje;;es/vida-en-finlandia/vivienda/recogida-y-reciclaje-de-residuos;2411;Jätehuolto ja kierrätys 101 (es)
5d545074-65d2-4c2d-9060-7eeca6dc8b28;tr;Atıklar ve geri dönüşüm;;tr/finlandiya-da-ya-am/ikamet/at-k-toplama-ve-geri-don--m;2412;Jätehuolto ja kierrätys 101 (tr)
dd48192b-40c8-431c-9bcf-96f574d4b8be;ar;سكن الخدمات والسكن المدعوم;;ar/living-in-finland/housing/supported-and-service-housing;1854;Tuki- ja palveluasuminen 101 (ar)
dd48192b-40c8-431c-9bcf-96f574d4b8be;sv;Stöd- och serviceboende;;sv/livet-i-finland/boende/stod-och-serviceboende;1855;Tuki- ja palveluasuminen 101 (sv)
dd48192b-40c8-431c-9bcf-96f574d4b8be;fa;سکونت توأم با ارائه خدمات و بصورت حمایت شده;;fa/living-in-finland/housing/supported-and-service-housing;1856;Tuki- ja palveluasuminen 101 (fa)
dd48192b-40c8-431c-9bcf-96f574d4b8be;zh;援助和服务性住房;;zh/living-in-finland/housing/supported-and-service-housing;1858;Tuki- ja palveluasuminen 101 (zh)
dd48192b-40c8-431c-9bcf-96f574d4b8be;ru;Вспомогательное жильё и жильё с комплексом услуг;;ru/living-in-finland/housing/supported-and-service-housing;1860;Tuki- ja palveluasuminen 101 (ru)
dd48192b-40c8-431c-9bcf-96f574d4b8be;et;Tugi- ja sotsiaalkorter;;et/elu-soomes/eluase-ja-elamine/tugi-ja-sotsiaalkorter;1861;Tuki- ja palveluasuminen 101 (et)
dd48192b-40c8-431c-9bcf-96f574d4b8be;fr;Logement en milieu de soutien;;fr/vie-en-finlande/logement/logement-en-milieu-de-soutien;1862;Tuki- ja palveluasuminen 101 (fr)
dd48192b-40c8-431c-9bcf-96f574d4b8be;so;Guriyeynta caawinta iyo adeegga;;so/nolosha-finland/deganaaanshaha/guriyeynta-caawinta-iyo-adeegga;1864;Tuki- ja palveluasuminen 101 (so)
dd48192b-40c8-431c-9bcf-96f574d4b8be;es;Viviendas asistenciales y tuteladas;;es/vida-en-finlandia/vivienda/viviendas-asistenciales-y-tuteladas;1865;Tuki- ja palveluasuminen 101 (es)
dd48192b-40c8-431c-9bcf-96f574d4b8be;tr;Destek ve hizmet sunulan konutlar;;tr/finlandiya-da-ya-am/ikamet/destek-ve-hizmet-sunulan-konutlar;1866;Tuki- ja palveluasuminen 101 (tr)
23a782fc-72ce-4f28-9e20-f20b40260fb6;ar;مشاكل السكن;;ar/living-in-finland/housing/housing-problems;7843;Asumisen ongelmat (ar)
23a782fc-72ce-4f28-9e20-f20b40260fb6;sv;Problem med boende;;sv/livet-i-finland/boende/problem-med-boende;7844;Asumisen ongelmat (sv)
23a782fc-72ce-4f28-9e20-f20b40260fb6;fa;مشکلات مربوط به سکونت;;fa/living-in-finland/housing/housing-problems;7845;Asumisen ongelmat (fa)
23a782fc-72ce-4f28-9e20-f20b40260fb6;zh;居住问题;;zh/living-in-finland/housing/housing-problems;7846;Asumisen ongelmat (zh)
23a782fc-72ce-4f28-9e20-f20b40260fb6;ru;Проблемы, связанные с жильём;;ru/living-in-finland/housing/housing-problems;7848;Asumisen ongelmat (ru)
23a782fc-72ce-4f28-9e20-f20b40260fb6;et;Probleemid eluasemega;;et/elu-soomes/eluase-ja-elamine/probleemid-eluasemega;7849;Asumisen ongelmat (et)
23a782fc-72ce-4f28-9e20-f20b40260fb6;fr;Problèmes liés au logement;;fr/vie-en-finlande/logement/problemes-lies-au-logement;7850;Asumisen ongelmat (fr)
23a782fc-72ce-4f28-9e20-f20b40260fb6;so;Dhibaatooyinka degitaanka;;so/nolosha-finland/deganaaanshaha/dhibaatooyinka-degitaanka;7851;Asumisen ongelmat (so)
23a782fc-72ce-4f28-9e20-f20b40260fb6;es;Problemas relacionados con la vivienda;;es/vida-en-finlandia/vivienda/problemas-relacionados-con-la-vivienda;7852;Asumisen ongelmat (es)
23a782fc-72ce-4f28-9e20-f20b40260fb6;tr;İkamete dair sorunlar;;tr/finlandiya-da-ya-am/ikamet/ikamete-dair-sorunlar;7853;Asumisen ongelmat (tr)
888ee5a3-a702-4db1-9f22-3e4c3ed5f219;ar;التشرد;;ar/living-in-finland/housing/homelessness;7568;Asunnottomuus 101 (ar)
888ee5a3-a702-4db1-9f22-3e4c3ed5f219;sv;Bostadslöshet;;sv/livet-i-finland/boende/bostadsloshet;7569;Asunnottomuus 101 (sv)
888ee5a3-a702-4db1-9f22-3e4c3ed5f219;fa;بی خانه بودن;;fa/living-in-finland/housing/homelessness;7570;Asunnottomuus 101 (fa)
888ee5a3-a702-4db1-9f22-3e4c3ed5f219;zh;无家可归;;zh/living-in-finland/housing/homelessness;7571;Asunnottomuus 101 (zh)
888ee5a3-a702-4db1-9f22-3e4c3ed5f219;ru;Бездомность;;ru/living-in-finland/housing/homelessness;7573;Asunnottomuus 101 (ru)
888ee5a3-a702-4db1-9f22-3e4c3ed5f219;et;Kodutus;;et/elu-soomes/eluase-ja-elamine/kodutus;7574;Asunnottomuus 101 (et)
888ee5a3-a702-4db1-9f22-3e4c3ed5f219;fr;Absence de logement;;fr/vie-en-finlande/logement/absence-de-logement;7575;Asunnottomuus 101 (fr)
888ee5a3-a702-4db1-9f22-3e4c3ed5f219;so;Guri la’aanta;;so/nolosha-finland/deganaaanshaha/guri-la-aanta;7576;Asunnottomuus 101 (so)
888ee5a3-a702-4db1-9f22-3e4c3ed5f219;es;Personas sin hogar;;es/vida-en-finlandia/vivienda/personas-sin-hogar;7577;Asunnottomuus 101 (es)
888ee5a3-a702-4db1-9f22-3e4c3ed5f219;tr;Evsizlik;;tr/finlandiya-da-ya-am/ikamet/evsizlik;7578;Asunnottomuus 101 (tr)
7a87cbd3-9d3a-4841-af00-452302bcfca7;sv;Utbildning;Utbildning för barn | Yrkesutbildning | Gymnasium | Högskoleutbildning | Ansökan till utbildning | Finansiering av studier | Utländska studerande i Finland;sv/livet-i-finland/utbildning;;
7a87cbd3-9d3a-4841-af00-452302bcfca7;fa;تحصیلات;تحصیلات کودکان | تحصیلات حرفه ای | دبیرســتان | تحصیلات عالی | تقاضای تحصیلات | تامین مخارج تحصیلی | دانشجوی خارجی در فنلاند;fa/living-in-finland/education;;
7a87cbd3-9d3a-4841-af00-452302bcfca7;zh;教育;儿童教育 | 中等专业教育 | 高中 | 高等教育 | 申请入学 | 学习经费 | 在芬学习的外籍学生;zh/living-in-finland/education;;
7a87cbd3-9d3a-4841-af00-452302bcfca7;ar;التعليم;تعليم الأطفال | التعليم المهني | المدرسة الثانوية | التعليم العالي | طلب الانتساب للتعليم | تمويل التعليم | الطالب الأجنبي في فنلندا;ar/living-in-finland/education;;
7a87cbd3-9d3a-4841-af00-452302bcfca7;tr;Eğitim;Çocuk eğitimi | Meslek eğitimi | Lise | Yüksek eğitim | Eğitim için başvuruda bulunma | Öğrenim finansmanı | Finlandiya’da yabancı bir öğrenci;tr/finlandiya-da-ya-am/e-itim;;
7a87cbd3-9d3a-4841-af00-452302bcfca7;es;Educación;Enseñanza para niños | Formación profesional | Bachillerato | Estudios superiores | Cómo solicitar formación | Financiación de los estudios | Estudiantes extranjeros en Finlandia;es/vida-en-finlandia/educaci-n;;
7a87cbd3-9d3a-4841-af00-452302bcfca7;so;Waxbarashada;Waxbarashada carruurta | Waxbarasho xirfadeed | Dugsiga sare | Waxbarashada sare | Dalbashada waxbarashada | Maalgelinta waxbarashooyinka | Ardayga ajnabiga ah ee jooga Finland;so/nolosha-finland/waxbarashada;;
7a87cbd3-9d3a-4841-af00-452302bcfca7;fr;Éducation;Éducation des enfants | Formation professionnelle | Lycée | Études supérieures | Faire une demande de formation | Financement des études | Étudiant étranger en Finlande;fr/vie-en-finlande/-ducation;;
7a87cbd3-9d3a-4841-af00-452302bcfca7;et;Haridus;Laste haridus | Kutseharidus | Gümnaasium | Kõrgharidus | Koolituse taotlemine | Õpingute finantseerimine | Välismaalasest õppur Soomes;et/elu-soomes/haridus;;
7a87cbd3-9d3a-4841-af00-452302bcfca7;ru;Образование;Обучение детей | Среднее профессиональное образование | Гимназия | Высшее образование | Поступление в учебное заведение | Финансирование учебного процесса | Иностранный студент в Финляндии;ru/living-in-finland/education;;
c841157f-210f-4837-9b53-02c9559400a0;sv;Det finländska utbildningssystemet;;sv/livet-i-finland/utbildning/det-finlandska-utbildningssystemet;7920;Suomalainen koulutusjärjestelmä (sv)
c841157f-210f-4837-9b53-02c9559400a0;fa;سیستم آموزشی فنلاند ;;fa/living-in-finland/education/the-finnish-education-system;7921;Suomalainen koulutusjärjestelmä (fa)
c841157f-210f-4837-9b53-02c9559400a0;zh;芬兰的教育系统;;zh/living-in-finland/education/the-finnish-education-system;7922;Suomalainen koulutusjärjestelmä (zh)
c841157f-210f-4837-9b53-02c9559400a0;ar;المنظومة التعليمية الفنلندية;;ar/living-in-finland/education/the-finnish-education-system;7924;Suomalainen koulutusjärjestelmä (ar)
c841157f-210f-4837-9b53-02c9559400a0;tr;Fin eğitim sistemi;;tr/finlandiya-da-ya-am/e-itim/fin-e-itim-sistemi;7925;Suomalainen koulutusjärjestelmä (tr)
c841157f-210f-4837-9b53-02c9559400a0;es;Sistema educativo finlandés;;es/vida-en-finlandia/educaci-n/sistema-educativo-finlandes;7926;Suomalainen koulutusjärjestelmä (es)
c841157f-210f-4837-9b53-02c9559400a0;so;Nidaamka waxbarashada ee Finnishka;;so/nolosha-finland/waxbarashada/nidaamka-waxbarashada-ee-finnishka;7927;Suomalainen koulutusjärjestelmä (so)
c841157f-210f-4837-9b53-02c9559400a0;fr;Le système d’éducation finlandais;;fr/vie-en-finlande/-ducation/le-systeme-d-education-finlandais;7928;Suomalainen koulutusjärjestelmä (fr)
c841157f-210f-4837-9b53-02c9559400a0;et;Soome haridussüsteem;;et/elu-soomes/haridus/soome-hariduss-steem;7929;Suomalainen koulutusjärjestelmä (et)
c841157f-210f-4837-9b53-02c9559400a0;ru;Система образования Финляндии;;ru/living-in-finland/education/the-finnish-education-system;7930;Suomalainen koulutusjärjestelmä (ru)
4e6147f5-f397-4d63-9f8b-e8ab8a138100;sv;Småbarnspedagogik;;sv/livet-i-finland/utbildning/utbildning-for-barn/dagvard;2638;Päivähoito 101 (sv)
4e6147f5-f397-4d63-9f8b-e8ab8a138100;fa;پرورش خردسالان;;fa/living-in-finland/education/child-education/day-care;2639;Päivähoito 101 (fa)
4e6147f5-f397-4d63-9f8b-e8ab8a138100;zh;幼儿教育;;zh/living-in-finland/education/child-education/day-care;2641;Päivähoito 101 (zh)
4e6147f5-f397-4d63-9f8b-e8ab8a138100;ar;التربية المبكرة;;ar/living-in-finland/education/child-education/day-care;2643;Päivähoito 101 (ar)
4e6147f5-f397-4d63-9f8b-e8ab8a138100;tr;Erken eğitim;;tr/finlandiya-da-ya-am/e-itim/-ocuk-e-itimi/g-nd-z-bak-m;2645;Päivähoito 101 (tr)
4e6147f5-f397-4d63-9f8b-e8ab8a138100;es;Educación infantil;;es/vida-en-finlandia/educaci-n/ense-anza-para-ni-os/guarder-a;2646;Päivähoito 101 (es)
4e6147f5-f397-4d63-9f8b-e8ab8a138100;so;Barbaarin-horaadka;;so/nolosha-finland/waxbarashada/waxbarashada-carruurta/xanaano-maalmeedka;2647;Päivähoito 101 (so)
4e6147f5-f397-4d63-9f8b-e8ab8a138100;fr;Éducation précoce;;fr/vie-en-finlande/-ducation/-ducation-des-enfants/garde-des-enfants;2649;Päivähoito 101 (fr)
4e6147f5-f397-4d63-9f8b-e8ab8a138100;et;Alusharidus;;et/elu-soomes/haridus/laste-haridus/laste-paevahoid;2650;Päivähoito 101 (et)
4e6147f5-f397-4d63-9f8b-e8ab8a138100;ru;Дошкольное воспитание;;ru/living-in-finland/education/child-education/day-care;2651;Päivähoito 101 (ru)
d98f9a13-01e5-469e-8ed9-fbfb29eeab5b;sv;Förskoleundervisning;;sv/livet-i-finland/utbildning/utbildning-for-barn/forskoleundervisning;2652;Esiopetus 101 (sv)
d98f9a13-01e5-469e-8ed9-fbfb29eeab5b;fa;آموزش پیش دبستانی;;fa/living-in-finland/education/child-education/preschool-education;2653;Esiopetus 101 (fa)
d98f9a13-01e5-469e-8ed9-fbfb29eeab5b;zh;学前教育;;zh/living-in-finland/education/child-education/preschool-education;2655;Esiopetus 101 (zh)
d98f9a13-01e5-469e-8ed9-fbfb29eeab5b;ar;التعليم الأولي;;ar/living-in-finland/education/child-education/preschool-education;2657;Esiopetus 101 (ar)
d98f9a13-01e5-469e-8ed9-fbfb29eeab5b;tr;Okul öncesi eğitim;;tr/finlandiya-da-ya-am/e-itim/-ocuk-e-itimi/okul-oncesi-e-itim;2659;Esiopetus 101 (tr)
d98f9a13-01e5-469e-8ed9-fbfb29eeab5b;es;Enseñanza preescolar;;es/vida-en-finlandia/educaci-n/ense-anza-para-ni-os/ense-anza-preescolar;2660;Esiopetus 101 (es)
d98f9a13-01e5-469e-8ed9-fbfb29eeab5b;so;Waxbarasho-horaadka;;so/nolosha-finland/waxbarashada/waxbarashada-carruurta/waxbarasho-horaadka;2661;Esiopetus 101 (so)
d98f9a13-01e5-469e-8ed9-fbfb29eeab5b;fr;Enseignement préscolaire;;fr/vie-en-finlande/-ducation/-ducation-des-enfants/enseignement-pr-scolaire;2663;Esiopetus 101 (fr)
d98f9a13-01e5-469e-8ed9-fbfb29eeab5b;et;Eelkool;;et/elu-soomes/haridus/laste-haridus/alusharidus;2664;Esiopetus 101 (et)
d98f9a13-01e5-469e-8ed9-fbfb29eeab5b;ru;Подготовительное обучение;;ru/living-in-finland/education/child-education/preschool-education;2665;Esiopetus 101 (ru)
cb688e95-0731-4cad-9416-77a37e22eff8;sv;Grundläggande utbildning;;sv/livet-i-finland/utbildning/utbildning-for-barn/grundlaggande-utbildning;2666;Perusopetus 101 (sv)
cb688e95-0731-4cad-9416-77a37e22eff8;fa;آموزش مقطع ابتدایی;;fa/living-in-finland/education/child-education/comprehensive-education;2667;Perusopetus 101 (fa)
cb688e95-0731-4cad-9416-77a37e22eff8;zh;基础教育;;zh/living-in-finland/education/child-education/comprehensive-education;2669;Perusopetus 101 (zh)
cb688e95-0731-4cad-9416-77a37e22eff8;ar;التعليم الأساسي;;ar/living-in-finland/education/child-education/comprehensive-education;2671;Perusopetus 101 (ar)
cb688e95-0731-4cad-9416-77a37e22eff8;tr;Temel eğitim;;tr/finlandiya-da-ya-am/e-itim/-ocuk-e-itimi/temel-o-renim;2673;Perusopetus 101 (tr)
cb688e95-0731-4cad-9416-77a37e22eff8;es;Educación básica;;es/vida-en-finlandia/educaci-n/ense-anza-para-ni-os/educaci-n-b-sica;2674;Perusopetus 101 (es)
cb688e95-0731-4cad-9416-77a37e22eff8;so;Waxbarashada aasaasiga ah;;so/nolosha-finland/waxbarashada/waxbarashada-carruurta/dugsi-aasaasiga-ah;2675;Perusopetus 101 (so)
cb688e95-0731-4cad-9416-77a37e22eff8;fr;Enseignement fondamental;;fr/vie-en-finlande/-ducation/-ducation-des-enfants/enseignement-fondamental;2677;Perusopetus 101 (fr)
cb688e95-0731-4cad-9416-77a37e22eff8;et;Põhiharidus;;et/elu-soomes/haridus/laste-haridus/p-hiharidus;2678;Perusopetus 101 (et)
cb688e95-0731-4cad-9416-77a37e22eff8;ru;Основное общее образование;;ru/living-in-finland/education/child-education/comprehensive-education;2679;Perusopetus 101 (ru)
87402287-7e3c-4741-bf08-bc7a2e96f20e;sv;Yrkesutbildning;;sv/livet-i-finland/utbildning/efter-grundskolan/yrkesutbildning;2806;Ammatillinen koulutus 101 (sv)
87402287-7e3c-4741-bf08-bc7a2e96f20e;fa;تحصیلات حرفه ای;;fa/living-in-finland/education/after-comprehensive-school/vocational-education-and-training;2695;Ammatillinen koulutus 101 (fa)
87402287-7e3c-4741-bf08-bc7a2e96f20e;zh;中等专业教育;;zh/living-in-finland/education/after-comprehensive-school/vocational-education-and-training;2809;Ammatillinen koulutus 101 (zh)
87402287-7e3c-4741-bf08-bc7a2e96f20e;ar;التعليم المهني;;ar/living-in-finland/education/after-comprehensive-school/vocational-education-and-training;2699;Ammatillinen koulutus 101 (ar)
87402287-7e3c-4741-bf08-bc7a2e96f20e;tr;Meslek eğitimi;;tr/finlandiya-da-ya-am/e-itim/temel-okuldan-sonra/meslek-e-itimi;2701;Ammatillinen koulutus 101 (tr)
87402287-7e3c-4741-bf08-bc7a2e96f20e;es;Formación profesional;;es/vida-en-finlandia/educaci-n/despu-s-de-la-educaci-n-b-sica/formaci-n-profesional;2702;Ammatillinen koulutus 101 (es)
87402287-7e3c-4741-bf08-bc7a2e96f20e;so;Waxbarasho xirfadeed;;so/nolosha-finland/waxbarashada/iskuulka-hoose-dhexe-kadib/waxbarasho-xirfadeed;2815;Ammatillinen koulutus 101 (so)
87402287-7e3c-4741-bf08-bc7a2e96f20e;fr;Formation professionnelle;;fr/vie-en-finlande/-ducation/apr-s-l-cole-fondamentale/formation-professionnelle;2817;Ammatillinen koulutus 101 (fr)
